NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1730185430	KLAG	JOSEPH	PHOENIX	AZ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	780	4283.14		*	12		780	4283.14
1184600082	KLASSEN	KEVIN	SCOTTSDALE	AZ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2408.55		*	13		390	2408.55
1376545319	KLAUS	ANDREW	COLUMBUS	OH	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	822	3792.27		*	15		822	3792.27
1861572703	KLEBANOV	MARK	WALNUT CREEK	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	900	5423.45		*	18		900	5423.45
1760477566	KLEEMAN	HARRIS	BROOKLYN	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	5426.43		*	11		990	5426.43
1376762690	KLEFFNER	PETER	ALBANY	NY	Psychiatry & Neurology	T	LIPITOR	ATORVASTATIN CALCIUM		12	358	2529.19	0		0		0	0
1710069471	KLEIN	ALAN	NEPTUNE	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	810	4618.96		*	13		810	4618.96
1538201561	KLEIN	HARVEY	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		35	2382	14270.34		*	35		2382	14270.34
1972501153	KLEIN	LUDWIG	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM	12	54	2400	15493.08	12		54		2400	15493.08
1184673857	KLEIN	MELVIN	MANHASSET	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		16	1080	4947.96		*	16		1080	4947.96
1033205273	KLEIN	MICHAEL	GLENDALE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	660	2947.48		*	14		660	2947.48
1467436568	KLEIN	RUSSELL	ENCINO	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	4734.9		*	16		720	4734.9
1366406340	KLEIN	STEVEN	GREENSBORO	NC	Cardiac Electrophysiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2396.88		*	12		360	2396.88
1770545691	KLEIN	TRACY	WICHITA	KS	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2197.49		*	11		330	2197.49
1417042086	KLEINER	EDWARD	LONG BEACH	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2182.39		*	11		330	2182.39
1316941198	KLEINER	HARVEY	SUNRISE	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1660.98		*	12		360	1660.98
1033204045	KLEINHESSELINK	JEANNE	SIOUX CENTER	IA	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1505.1		*	11		330	1505.1
1255309969	KLEINMAN	DANIEL	MARIETTA	GA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2533.48		*	13		390	2533.48
1013970185	KLEIST	PAUL	MONROEVILLE	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		29	930	6118.14		*	29		930	6118.14
1568668713	KLEMOW	STEVEN	DALLAS	TX	Infectious Disease	S	LIPITOR	ATORVASTATIN CALCIUM	13	28	870	316.69	0		0		0	0
1417902693	KLEPACK	WILLIAM	DRYDEN	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	390	2528.56	0		0		0	0
1043303233	KLEPPER	JAMES	HUNTINGTON	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		16	1260	7802.03		*	16		1260	7802.03
1528003019	KLETSMAN	GALINA	BROOKLYN	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		32	1020	6401.92		#		#		
1992876080	KLIE	JACK	PROVIDENCE	RI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2374.08		*	12		360	2374.08
1124080817	KLIGER	MORRIS	LANSDALE	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1549.57	0		0		0	0
1124050224	KLIGLER	BENJAMIN	NEW YORK	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1497.23		*	11		330	1497.23
1194823666	KLINE	CHERYL	MESA	AZ	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	1268.03		*		*		
1215948310	KLINGENSTEIN	JEFFREY	ASTORIA	NY	Gastroenterology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2167.61		*	11		330	2167.61
1912933656	KLUGHAUPT	STANLEY	BELLEVILLE	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	900	3762.99		*	14		900	3762.99
1417941915	KLUGHERZ	BRUCE	ABINGTON	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	780	3831.86		*	12		780	3831.86
1831131358	KLYDE	BARRY	NEW YORK	NY	Endocrinology	S	LIPITOR	ATORVASTATIN CALCIUM		29	2010	10934.1		#		#		
1912915133	KNAFO	ELIZABETH	HOUSTON	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2148.77		*	11		330	2148.77
1033208145	KNAPP	JAMES	TURLOCK	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	361	2304.11		*	12		361	2304.11
1053355982	KNAPP	ROLF	ORANGE	CA	Osteopathic Manipulative Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2368.14		*	12		360	2368.14
1336174580	KNEEZEL	LAWRENCE	BLOOMINGTON	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	5246.77		*	11		990	5246.77
1205894144	KNEPSHIELD	TERRY	COWANSVILLE	PA	Physician Assistant	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2188.58		*	11		330	2188.58
1043278815	KNETEN	CRAIG	FORT WORTH	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2975.43		*		*		
1750309803	KNIGHT	BARBARA	PHILADELPHIA	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		28	1380	7130.1		*		*		
1972617744	KNIGHT	HAVON	AUGUSTA	GA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2171.63		*	11		330	2171.63
1477668200	KNIGHT	HERBERT	VIRGINIA BEACH	VA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2164.38		*	11		330	2164.38
1174581631	KNOR	LISA	FINDLAY	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2251.04		*	13		450	2251.04
1609989359	KNOUF	GERALD	CHUBBUCK	ID	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2349.06		*	12		360	2349.06
1871553842	KNOUSE	ALBERT	NEWPORT	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	630	3391.88		*	13		630	3391.88
1346382850	KNOWLES	DARVILLE	LAS VEGAS	NV	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	840	3582.92		*		*		
1124073556	KNOWLTON	ALISA	BOUNTIFUL	UT	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1667.02	0		0		0	0
1831169416	KNUDSEN	ALEXANDER	CAMILLUS	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	4076.8		*	16		720	4076.8
1508952060	KNUDSEN	JOHN	BELLINGHAM	WA	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2373.9		*	12		360	2373.9
1356347819	KNUPP	DONNA	PITTSBURGH	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		19	1050	6818.52		*	19		1050	6818.52
1568405470	KO	DAVID	RANCHO MIRAGE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	1115	6911.95		*	16		1115	6911.95
1871577114	KO	MARCIA	SCOTTSDALE	AZ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	3837.58		#		#		
1366550865	KOBASHIGAWA	IZUMI	HONOLULU	HI	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2439.36		*	12		360	2439.36
1851506083	KOBLIN	ROBERT	BEVERLY HILLS	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	1080	5412.45		#		#		
1275525446	KOBREN	STEVEN	GREAT NECK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	15	51	3270	19118.39		#		#		
1740267012	KOBY	RICHARD	HIALEAH	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	2548.2		*	12		420	2548.2
1023110749	KOBYLARZ	FRED	MONROE TOWNSHIP	NJ	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2674.55		*		*		
1508958141	KOCH	CLAIRE	FARMINGDALE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		20	1440	7447.16		#		#		
1790727139	KOCHARIAN	EDWARD	GLENDALE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	600	3210.15		*	12		600	3210.15
1053319202	KOCHER	JEFFREY	ENGLEWOOD	NJ	Infectious Disease	S	LIPITOR	ATORVASTATIN CALCIUM		14	540	3359.1		*	14		540	3359.1
1982645503	KOCHUBA	JONATHAN	ALLENTOWN	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	990	4688.94		*		*		
1235322538	KOCHUMIAN	MINAS	NORTHRIDGE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		28	1140	9212.38		#		#		
1548223969	KOCINSKY	DANIEL	TRUMBULL	CT	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		28	1320	6787.63		#		#		
1992741086	KOEGEL	MICHAEL	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		27	1290	6382.09		*	15		930	4730.83
1841289477	KOEHL	REBECCA	FAIRFIELD	OH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	390	1861.4		#		#		
1518951193	KOEPKE	CHARLES	BROOKLYN	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	810	4884.66		*	11		810	4884.66
1326136789	KOFF	RONALD	NEW CASTLE	KY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2315.7		*	12		360	2315.7
1184629552	KOH	ENRIQUE	EBENSBURG	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	3839.5		*	16		720	3839.5
1396723276	KOHLER	ULRIKE	DUXBURY	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2168.16		*	11		330	2168.16
1235218918	KOHN	JEFFREY	STATEN ISLAND	NY	Cardiac Electrophysiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	780	4151.95		*	12		780	4151.95
1710932975	KOHNEN	ANGELA	BEAVERCREEK	OH	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	365	1782.88	0		0		0	0
1043205743	KOHUT	WALTER	GREENSBORO	NC	Endocrinology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1786.16		*	13		390	1786.16
1073503207	KOJ	IMAD	TERRE HAUTE	IN	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1547.81		*	12		360	1547.81
1720075294	KOJNOK	EVA	SEATTLE	WA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	384	1504.76		*	11		384	1504.76
1740349372	KOKA	VIDHYA	SAN JACINTO	CA	Gastroenterology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2567.27	0		0		0	0
1013917517	KOKEMOR	JOHN	NEW ORLEANS	LA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	750	3916.26		*		*		
1053346221	KOKOCINSKI	ALBENE	CHICAGO	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	750	4869.03		*	17		750	4869.03
1306905443	KOKOLIS	SPYRIDON	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		42	1620	9186.3		#		#		
1942242748	KOLANDER	SCOTT	WEST TRENTON	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	810	5033		*		*		
1396776613	KOLBABA	SCOTT	WHEATON	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	510	3251.55		*	11		510	3251.55
1689687857	KOLEINI	JAHANGIR	WEST SENECA	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		36	1080	5730.47		*	36		1080	5730.47
1003898271	KOLIA	BASIRMOHMAD	CLINTON	MD	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1522.62		*	11		330	1522.62
1386662260	KOMER	LOUIS	BETHEL PARK	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2305.79		*	12		360	2305.79
1508864505	KOMIN	MARIA	NIAGARA FALLS	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	690	3919.86		*	15		690	3919.86
1457324808	KOMMINENI	BHUPAL	UPLAND	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		24	720	3869.3		*	24		720	3869.3
1902917883	KOMSHIAN	SHAHE	SAN JOSE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	1050	5521.09		#		#		
1083860076	KON	RACHEL	WASHINGTON	DC	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	690	3622.47		*		*		
1215986245	KONDAN	RICHARD	DOYLESTOWN	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2373.14		*	12		360	2373.14
1508861337	KONECKE	LEE	BLUE BELL	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2610		*	13		390	2610
1770672412	KONG	YOUNG	OCEAN GROVE	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2575.24	0		0		0	0
1568424570	KONIARIS	LAUREN	HACKENSACK	NJ	Pulmonary Disease	S	LIPITOR	ATORVASTATIN CALCIUM		11	511	2507.52		*	11		511	2507.52
1336140748	KONICK	DANIEL	QUEENSTOWN	MD	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2570.91	0		0		0	0
1356345995	KONIG	ARNOLD	GLEN COVE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1800.82		*	13		390	1800.82
1770779761	KONTIR	NATALEE	HOMER CITY	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2815.48		*	14		420	2815.48
1255331401	KONTOS	ANNIE	WATERLOO	IA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		17	878	4537.87		#		#		
1013986918	KONZ	CYNTHIA	DUBUQUE	IA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	714	4636.32		#		#		
1124010095	KOONCE	WILLIAM	SANTA BARBARA	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		23	870	4256.08		*	23		870	4256.08
1093700312	KOONTZ	ROBERT	REEDSBURG	WI	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2379.04	0		0		0	0
1588649875	KOPEC	KEITH	CEDAR RAPIDS	IA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	1821.84		*		*		
1538191978	KOPEIKA	CHRISTINA	HIGHLAND PARK	IL	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2202.55		*	11		330	2202.55
1093754970	KOPIN	JEFFREY	CHICAGO	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2361.96		*	12		360	2361.96
1831182807	KOPITSKY	ROBERT	SAINT LOUIS	MO	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2114.46		*	11		330	2114.46
1831142207	KOREN	PHILLIP	HADDON HEIGHTS	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2372.88		*	12		360	2372.88
1942271283	KORETZKY	JEFFREY	HOWELL	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	4584.88		*	16		720	4584.88
1962536920	KORFF	JANICE	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1668.48		*	12		360	1668.48
1780663112	KORIVI	JYOTHIRMAYEE	NORWICH	CT	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1710.9		*	12		360	1710.9
1922082544	KORN	DAVID	AVENTURA	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		35	1830	9813.34		*	35		1830	9813.34
1427089069	KORNBERG	STEVEN	SOMERS POINT	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	690	4275.89		*	13		690	4275.89
1437321460	KORNEEVA-VLADIMIRSKY	IRINA	BROOKLYN	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		22	660	3563.94		*	22		660	3563.94
1376562314	KORR	KENNETH	PROVIDENCE	RI	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2755.5		*	14		420	2755.5
1659349942	KOSACK	CAROLYN	BLOOMFIELD	CT	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	510	3102.49		*		*		
1932105236	KOSC	GARY	WOODLAND PARK	NJ	Gastroenterology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1665		*	12		360	1665
1003814625	KOSCICA	SARAH	PEORIA	IL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	412	2393.55	0		0		0	0
1538161963	KOSHAR	MARK	EASTON	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		31	1170	6529.25		#		#		
1295840130	KOSMICKI	DOUGLAS	GRAND ISLAND	NE	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2730.63		*	13		390	2730.63
1710070933	KOSTAKOS	KATHERINE	BRONX	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	810	3743.29		*	13		810	3743.29
1467490896	KOSTKO	SEMYON	REGO PARK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		27	810	5330.45		#		#		
1013023357	KOTAK	SANDEEP	WILLOUGHBY	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2111.94		*		*		
1003871179	KOTELSKIY	OLEG	BROOKLYN	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	4234.44		*		*		
1477554996	KOTHAPALLI	SHANKARAIAH	LAFAYETTE	LA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	3159.82		*	16		480	3159.82
1093768681	KOUKHARENKO	IRINA	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		25	750	3664.8		*	25		750	3664.8
1023024460	KOUTCHER	MARTIN	PHILADELPHIA	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2373.66		*	12		360	2373.66
1669559175	KOVACH	PEGGY	FRANKLIN	IN	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		17	810	4860.18		*	17		810	4860.18
1376505362	KOVACH	TODD	CLEARWATER	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2472.72		#		#		
1215081575	KOVACS	GABOR	LAGUNA BEACH	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	480	3089.95		*	14		480	3089.95
1558301838	KOVACS	ROBERT	ALLENTOWN	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	930	4839.58		*	17		930	4839.58
1417059064	KOVAL	MAUREEN	BAINBRIDGE ISLAND	WA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	573	3331.18		*	12		573	3331.18
1336109651	KOVALICK	KIMBERLY ANN	KINGSTON	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2012.61		*		*		
1669464889	KOWAL	WILLIAM	ALBANY	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	750	4062.86		#		#		
1205838182	KOWALSKI	JOSEPH	LAFAYETTE	LA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2593.06		*	13		390	2593.06
1003809393	KOWALSKI	PETER	WILLIAMSVILLE	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1807.21		#		#		
1144319229	KOZAK	KATHLEEN	HONOLULU	HI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	720	3494.03		#		#		
1285736967	KOZEL	MICHAEL	PONCHATOULA	LA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2407.26		*	12		360	2407.26
1578593869	KOZIEL-ANDRZEJEWSKA	AURELIA	ASHLAND	WI	Neurology	S	LIPITOR	ATORVASTATIN CALCIUM		24	720	4037.34	0		0		0	0
1710059894	KOZINA	JOSEPH	SACRAMENTO	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	2536.63		*	12		420	2536.63
1952367369	KOZINN	MARC	WILLIAMSVILLE	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	630	4045.99		*	15		630	4045.99
1922058676	KOZINSKI	MALGORZATA	VANCOUVER	WA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1096.69	0		0		0	0
1497791974	KOZLOVA	NATALYA	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	3031.2		*	16		480	3031.2
1659331247	KRAFT	LEON	BATON ROUGE	LA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM	26	132	4564	26582.96		#	116		4024	23708.79
1881614402	KRAFT	RONALD	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		40	1560	7057.89		#		#		
1790730067	KRAINSKY	SAMUEL	PHILADELPHIA	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		27	810	4496.78		*	27		810	4496.78
1104870658	KRAKOFF	LAWRENCE	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2180.89		*	11		330	2180.89
1316918956	KRAMER	ALAN	VOORHEES	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		35	1662	9107.4		#		#		
1952381295	KRAMER	LAWRENCE	PHOENIX	AZ	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	600	3896.15		#		#		
1326036898	KRAMER	RADU	PARAMUS	NJ	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2544.48		*	13		390	2544.48
1801992029	KRANTZ	JAMES	THURMONT	MD	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1656.72		*	12		360	1656.72
1891837399	KRANZ	PAUL	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2949.26		*	13		390	2949.26
1811954829	KRANZPILLER	SUSAN	PORTER RANCH	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1852.69		*	13		390	1852.69
1326077322	KRATZ	LEO	GETTYSBURG	PA	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	540	2425.1		*	14		540	2425.1
1225015712	KRAUS	DAVID	MEMPHIS	TN	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2737.74		*	14		420	2737.74
1720045339	KRAUS	DAVID	TONAWANDA	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	1170	6890.66		*	13		1170	6890.66
1386628519	KRAUSE	STEVEN	QUINCY	IL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1238.26		*	11		330	1238.26
1740338912	KRAUSER	DANIEL	NEW YORK	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	450	2475.4		*	11		450	2475.4
1376729947	KRAVETS	IGOR	EAST SETAUKET	NY	Endocrinology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2182.39		*	11		330	2182.39
1386619039	KRAWCZYK	KONRAD	GREENFIELD	WI	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	3981.06		*	16		720	3981.06
1821140443	KREISWIRTH	STACY	NEW YORK	NY	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2097.93	0		0		0	0
1659337491	KREITZER	STEPHEN	TAMPA	FL	Pulmonary Disease	S	LIPITOR	ATORVASTATIN CALCIUM		13	870	4895.79		*	13		870	4895.79
1497825434	KREIZMAN	ISAAC	BROOKLYN	NY	Physical Medicine and Rehabilitation	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1663.2		*	12		360	1663.2
1558456822	KRELL	MARK	SUMMIT	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		32	1590	9216.6		*	19		1020	5758.19
1902913395	KREMER	WILLIAM	HIGH POINT	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2941.96		*		*		
1104896877	KRESS	MARC	JENKINTOWN	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	638	3572.81		*		*		
1750373106	KRIEG	DEBRA	FORT WORTH	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2188.58		*	11		330	2188.58
1255386710	KRIEGER	SHARON	MOUNT KISCO	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		25	2011	10597.94		*	25		2011	10597.94
1588762538	KRISHNAMOORTHI	KRISHNAMOORTHI	WATERFORD	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2930.99		*	15		450	2930.99
1073521902	KRISHNAN	ANANTH	DELAND	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1516.66		*	11		330	1516.66
1306836150	KRISHNAN	RAVI	MAYFIELD VILLAGE	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	540	2807.49		#		#		
1003869819	KRISHNARAJ	RAMESH	LENOIR	NC	Hospitalist	T	LIPITOR	ATORVASTATIN CALCIUM		23	595	4090.38		*		*		
1992782338	KRISIK	LINDA	PLANO	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	630	3232.9		*	15		630	3232.9
1952303125	KROLL	BRIAN	SPRING HILL	FL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	5063.31		*	11		990	5063.31
1962592303	KROTHAPALLI	RADHA	MONTGOMERY	AL	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1814.37		*	13		390	1814.37
1295768257	KROUSKOP	NORMAN	DALLAS	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2146.49		*	11		330	2146.49
1790744381	KROUSON	IAN	WESTERLY	RI	Physician Assistant	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1669.32		*	12		360	1669.32
